time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-18T13:22:13.440Z,38.7886658,-122.7334976,1.94,0.76,md,8,108,0.005979,0.02,nc,nc73707206,2022-03-18T13:55:16.319Z,"2km ENE of The Geysers, CA",earthquake,0.33,1.28,0.15,2,automatic,nc,nc
2022-03-18T13:19:11.260Z,64.1876,-145.9716,14.1,1.2,ml,,,,0.49,ak,ak0223jk8gd2,2022-03-18T13:30:52.446Z,"5 km NW of Whitestone, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-18T13:18:50.670Z,51.7968333333333,-178.8375,4.62,-0.06,ml,4,188,,0.16,av,av91515926,2022-03-19T02:33:09.430Z,"152 km W of Adak, Alaska",earthquake,0.82,1.09,0.122656175432123,4,reviewed,av,av
2022-03-18T13:10:46.410Z,48.2368333,-113.9301667,8.75,1.03,ml,10,239,0.378,0.18,mb,mb80540899,2022-03-18T21:28:03.570Z,"18 km SSE of Martin City, Montana",earthquake,2.8,2.16,0.09,2,reviewed,mb,mb
2022-03-18T13:09:56.990Z,19.2436676025391,-155.389007568359,31.1599998474121,1.77999997,md,29,143,,0.109999999,hv,hv72954637,2022-03-18T13:13:03.640Z,"Island of Hawaii, Hawaii",earthquake,0.54,0.899999976,1.78999996,4,automatic,hv,hv
2022-03-18T13:04:51.795Z,37.9883,141.7391,61.51,4.5,mb,,77,2.845,0.43,us,us6000h5pj,2022-03-19T06:09:00.040Z,"near the east coast of Honshu, Japan",earthquake,8.6,7.3,0.08,46,reviewed,us,us
2022-03-18T13:01:00.370Z,34.9845,-118.5515,9.07,1.41,ml,30,60,0.1725,0.12,ci,ci39971079,2022-03-18T17:37:08.194Z,"19km SSW of Tehachapi, CA",earthquake,0.17,0.61,0.252,23,reviewed,ci,ci
2022-03-18T12:59:52.590Z,35.7123333,-117.5758333,7.98,0.48,ml,16,84,0.1047,0.11,ci,ci39971087,2022-03-18T15:21:31.085Z,"14km NE of Ridgecrest, CA",earthquake,0.21,0.68,0.17,6,reviewed,ci,ci
2022-03-18T12:57:07.440Z,17.8695,-66.9248333333333,11.72,2.58,md,11,248,,0.12,pr,pr71340728,2022-03-18T13:55:25.180Z,"11 km S of Guánica, Puerto Rico",earthquake,0.82,0.53,0.172962890930052,6,reviewed,pr,pr
2022-03-18T12:55:12.777Z,62.4141,-149.5342,48.1,1.4,ml,,,,0.44,ak,ak0223jjuqnl,2022-03-18T13:21:25.762Z,"29 km E of Chase, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-18T12:51:51.430Z,45.029333333333334,-122.61883333333333,12.98,1.27,ml,15,73,0.05079,0.3,uw,uw61814322,2022-03-18T17:36:55.120Z,"4 km ESE of Scotts Mills, Oregon",earthquake,0.52,1.54,0.15018644417748495,9,reviewed,uw,uw
2022-03-18T12:50:53.933Z,23.8643,122.3312,10,4.8,mb,,73,0.74,0.7,us,us6000h5pg,2022-03-18T13:07:50.040Z,"75 km E of Hualien City, Taiwan",earthquake,3.4,1.8,0.062,79,reviewed,us,us
2022-03-18T12:48:21.020Z,35.8938333,-117.714,9.03,0.1,ml,9,77,0.07468,0.03,ci,ci39971047,2022-03-18T17:32:59.008Z,"18km ESE of Little Lake, CA",earthquake,0.17,0.59,0.156,4,reviewed,ci,ci
2022-03-18T12:42:47.671Z,60.3329,-150.7843,33.4,1.7,ml,,,,0.44,ak,ak0223jjs11o,2022-03-18T12:51:41.856Z,"18 km S of Funny River, Alaska",earthquake,,1.4,,,automatic,ak,ak
2022-03-18T12:38:19.558Z,64.608,-150.139,6.7,1.7,ml,,,,0.66,ak,ak0223jjr3zz,2022-03-18T12:56:56.189Z,"48 km W of Four Mile Road, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-18T12:20:10.740Z,52.0658333333333,178.392666666667,7.55,1.47,ml,5,310,,0.09,av,av91515906,2022-03-19T01:00:29.920Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,2.86,1.92,0.277612570136977,5,reviewed,av,av
2022-03-18T12:17:17.650Z,17.9771666666667,-66.951,8.32,2.66,md,3,176,,0.05,pr,pr71340718,2022-03-18T12:42:16.180Z,"3 km WSW of Fuig, Puerto Rico",earthquake,3.49,1.95,0.075007527595937,2,reviewed,pr,pr
2022-03-18T12:15:54.570Z,38.8323326,-122.8151703,1.96,0.74,md,22,53,0.009772,0.02,nc,nc73707201,2022-03-18T12:43:14.905Z,"8km NW of The Geysers, CA",earthquake,0.2,0.46,0.17,3,automatic,nc,nc
2022-03-18T12:15:44.480Z,37.8236667,-122.0461667,7.95,1.17,md,30,54,0.01516,0.05,nc,nc73707196,2022-03-18T22:18:17.198Z,"3km SSW of Alamo, CA",earthquake,0.16,0.23,0.291,23,reviewed,nc,nc
2022-03-18T12:12:06.046Z,37.6634,141.9387,58.73,4.4,mb,,140,3.187,0.25,us,us6000h5pb,2022-03-18T12:37:04.040Z,"85 km ENE of Namie, Japan",earthquake,9,8.2,0.112,23,reviewed,us,us
2022-03-18T12:02:26.380Z,33.184,-116.7151667,4.53,0.96,ml,40,35,0.0589,0.17,ci,ci39971015,2022-03-18T17:32:35.400Z,"8km SE of Lake Henshaw, CA",earthquake,0.18,0.39,0.149,22,reviewed,ci,ci
2022-03-18T12:02:24.331Z,-3.5473,142.1688,10,5.3,mb,,35,5.401,0.83,us,us6000h5pa,2022-03-18T12:20:38.040Z,"49 km SSW of Aitape, Papua New Guinea",earthquake,9.3,1.9,0.051,128,reviewed,us,us
2022-03-18T12:00:56.475Z,-30.0224,-177.7121,24.79,4.8,mb,,78,0.779,0.74,us,us6000h5p9,2022-03-18T12:26:17.040Z,"Kermadec Islands, New Zealand",earthquake,11.4,6.2,0.121,21,reviewed,us,us
2022-03-18T11:57:35.650Z,51.8608333333333,-177.9025,5.68,-0.04,ml,5,183,,0.09,av,av91051888,2022-03-19T00:23:32.920Z,"87 km W of Adak, Alaska",earthquake,0.48,1.22,0.139335023876587,5,reviewed,av,av
2022-03-18T11:47:36.790Z,52.0023333333333,178.558166666667,9.74,-0.37,ml,4,310,,0.08,av,av91051883,2022-03-19T03:23:06.750Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,1.87,0.97,0.238160890937277,4,reviewed,av,av
2022-03-18T11:47:33.400Z,48.2978333,-113.8791667,4.01,1.29,ml,13,246,0.444,0.21,mb,mb80540889,2022-03-18T21:14:44.250Z,"15 km SE of Martin City, Montana",earthquake,3.18,2.52,0.285,2,reviewed,mb,mb
2022-03-18T11:43:33.050Z,33.6333333,-116.6921667,13.26,0.93,ml,30,50,0.07188,0.14,ci,ci39971007,2022-03-18T14:35:36.190Z,"9km N of Anza, CA",earthquake,0.23,0.43,0.184,27,reviewed,ci,ci
2022-03-18T11:32:22.576Z,-16.96,-70.9744,117.09,4.4,mb,,162,1.527,0.92,us,us6000h5p7,2022-03-18T12:05:20.040Z,"southern Peru",earthquake,3.6,9.6,0.17,10,reviewed,us,us
2022-03-18T11:05:12.260Z,35.6163333,-117.5931667,7.68,0.92,ml,22,106,0.06472,0.1,ci,ci39970991,2022-03-18T18:22:37.721Z,"8km E of Ridgecrest, CA",earthquake,0.17,0.45,0.217,13,reviewed,ci,ci
2022-03-18T11:01:39.590Z,52.0415,178.3285,2.16,1.72,ml,5,326,,0.09,av,av91051878,2022-03-19T00:16:42.990Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,2.29,2.01,0.324820102524847,5,reviewed,av,av
2022-03-18T10:57:15.730Z,19.2124996185303,-155.432159423828,32.189998626709,1.87,md,38,132,,0.140000001,hv,hv72954542,2022-03-18T11:00:28.370Z,"4 km ENE of Pāhala, Hawaii",earthquake,0.59,0.930000007,1.38,10,automatic,hv,hv
2022-03-18T10:54:52.080Z,51.8223333333333,-178.771,7.56,-0.08,ml,5,259,,0.21,av,av91515861,2022-03-18T22:06:05.750Z,"147 km W of Adak, Alaska",earthquake,1.32,1.03,0.228307671506845,5,reviewed,av,av
2022-03-18T10:54:16.630Z,36.85,-121.5581667,6.21,2.01,md,62,33,0.04379,0.14,nc,nc73707191,2022-03-18T23:13:13.533Z,"2km WNW of San Juan Bautista, CA",earthquake,0.2,0.4,0.19,55,reviewed,nc,nc
2022-03-18T10:53:43.000Z,38.8246651,-122.803833,2.47,0.84,md,15,63,0.005037,0.01,nc,nc73707186,2022-03-18T11:08:17.391Z,"7km NW of The Geysers, CA",earthquake,0.27,0.71,,1,automatic,nc,nc
2022-03-18T10:52:01.650Z,38.5191667,-119.5428333,-0.17,2.31,md,17,70,0.04966,0.09,nc,nc73707181,2022-03-19T02:39:21.522Z,"6km W of Walker, CA",earthquake,0.19,1.06,0.279,40,reviewed,nc,nc
2022-03-18T10:50:52.820Z,38.8245,-122.8026667,3,1.99,md,62,26,0.00589,0.06,nc,nc73707176,2022-03-18T22:43:12.347Z,"7km NW of The Geysers, CA",earthquake,0.12,0.17,0.14,32,reviewed,nc,nc
2022-03-18T10:46:55.590Z,45.329166666666666,-121.67866666666667,4.92,0.27,ml,7,135,0.02075,0.09,uw,uw61814317,2022-03-18T18:39:03.590Z,"6 km ENE of Government Camp, Oregon",earthquake,0.38,0.7,0.025316030946002627,3,reviewed,uw,uw
2022-03-18T10:44:59.651Z,61.4237,-150.1157,19.9,2.5,ml,,,,0.8,ak,ak0223jilpau,2022-03-18T10:53:56.462Z,"10 km NW of Point MacKenzie, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-18T10:42:44.600Z,45.32533333333333,-121.682,6.08,0.08,md,4,209,0.02254,0.05,uw,uw61814312,2022-03-18T18:32:47.020Z,"6 km ENE of Government Camp, Oregon",earthquake,0.54,0.43,0.23030022749887813,3,reviewed,uw,uw
2022-03-18T10:34:51.080Z,45.33,-121.69066666666667,5.12,-0.01,md,5,136,0.02908,0.15,uw,uw61814307,2022-03-18T18:27:05.560Z,"5 km ENE of Government Camp, Oregon",earthquake,0.52,0.94,0.26744413088634633,4,reviewed,uw,uw
2022-03-18T10:31:04.660Z,52.0573333333333,178.429166666667,8.28,0.32,ml,4,344,,0.02,av,av91051873,2022-03-19T00:04:38.350Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,2.23,1.77,0.371293620221497,4,reviewed,av,av
2022-03-18T10:25:34.080Z,45.326,-121.688,4.06,0.66,ml,7,146,0.01853,0.07,uw,uw61502028,2022-03-18T18:18:52.610Z,"5 km ENE of Government Camp, Oregon",earthquake,0.42,0.63,0.054997553235021035,2,reviewed,uw,uw
2022-03-18T10:25:13.330Z,45.31916666666667,-121.68516666666666,6.17,0.54,ml,8,167,0.02429,0.17,uw,uw61814302,2022-03-18T18:14:26.410Z,"5 km ENE of Government Camp, Oregon",earthquake,0.53,0.52,0.12621357657518037,3,reviewed,uw,uw
2022-03-18T10:20:43.980Z,35.861,-117.6816667,7.85,1.1,ml,21,53,0.08195,0.08,ci,ci39970975,2022-03-18T18:25:12.209Z,"22km ESE of Little Lake, CA",earthquake,0.13,0.38,0.211,13,reviewed,ci,ci
2022-03-18T10:17:26.050Z,19.1568333333333,-66.5751666666667,53.94,3.13,md,14,234,,0.31,pr,pr71340708,2022-03-18T11:02:13.610Z,"77 km N of Arecibo, Puerto Rico",earthquake,1.56,4.56,0.108098150788944,14,reviewed,pr,pr
2022-03-18T10:14:55.854Z,-21.412,-179.0036,616.62,4.3,mb,,114,4.583,0.53,us,us6000h5nl,2022-03-18T10:53:12.040Z,"Fiji region",earthquake,13.3,8.8,0.051,109,reviewed,us,us
2022-03-18T10:11:34.630Z,45.3285,-121.68866666666666,5,1.69,ml,18,85,0.01692,0.14,uw,uw61814297,2022-03-18T17:06:01.500Z,"5 km ENE of Government Camp, Oregon",earthquake,0.25,0.28,0.21482716048288497,11,reviewed,uw,uw
2022-03-18T10:10:42.251Z,38.1704,-117.8895,10.9,1,ml,12,161.7,0.064,0.1668,nn,nn00835595,2022-03-19T02:39:09.419Z,"31 km SE of Mina, Nevada",earthquake,,1.6,0.79,5,reviewed,nn,nn
2022-03-18T10:04:54.279Z,60.9597,-156.3734,11.2,1.7,ml,,,,0.82,ak,ak0223jid13x,2022-03-18T10:12:55.695Z,"67 km SW of Lime Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-18T10:04:21.500Z,45.327,-121.68366666666667,5.07,0.5700000000000001,ml,8,143,0.02075,0.09,uw,uw61814292,2022-03-21T22:48:48.570Z,"6 km ENE of Government Camp, Oregon",earthquake,0.34,0.53,0.06503981143680002,2,reviewed,uw,uw
2022-03-18T09:59:48.740Z,38.784832,-122.7478333,0.28,0.46,md,9,89,0.008827,0.02,nc,nc73707166,2022-03-18T10:23:23.165Z,"1km NE of The Geysers, CA",earthquake,0.31,0.61,0.41,2,automatic,nc,nc
2022-03-18T09:57:07.330Z,45.32383333333333,-121.69333333333333,4.07,0.66,ml,6,152,0.02996,0.05,uw,uw61814287,2022-03-21T22:49:23.850Z,"5 km ENE of Government Camp, Oregon",earthquake,0.4,0.83,0.10834975041118566,2,reviewed,uw,uw
2022-03-18T09:54:41.040Z,19.2395000457764,-155.386993408203,33.9599990844727,2.27999997,md,41,142,,0.129999995,hv,hv72954512,2022-03-18T09:57:45.800Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.58,0.74000001,1.23000002,18,automatic,hv,hv
2022-03-18T09:52:36.730Z,38.7255,-119.7235,4.92,2.13,md,22,69,0.1572,0.12,nc,nc73707156,2022-03-19T02:39:06.719Z,"8km ENE of Markleeville, CA",earthquake,0.24,1.03,0.202,22,reviewed,nc,nc
2022-03-18T09:50:04.760Z,17.8881666666667,-66.8458333333333,15.42,2.51,md,20,204,,0.14,pr,pr71340693,2022-03-18T10:05:39.020Z,"10 km SSE of Maria Antonia, Puerto Rico",earthquake,0.51,0.44,0.237507946966489,14,reviewed,pr,pr
2022-03-18T09:47:46.170Z,35.7351667,-117.5688333,10.95,1.13,ml,21,148,0.08371,0.13,ci,ci39970967,2022-03-18T18:28:07.831Z,"15km WSW of Searles Valley, CA",earthquake,0.22,0.39,0.058,8,reviewed,ci,ci
2022-03-18T09:44:43.390Z,19.202,-155.3975,30.66,3.28,ml,56,159,,0.12,hv,hv72954502,2022-03-18T18:05:18.463Z,"8 km E of Pāhala, Hawaii",earthquake,0.47,0.56,0.178932272660203,40,reviewed,hv,hv
2022-03-18T09:40:53.850Z,17.916,-66.96,12.12,1.95,md,5,237,,0.06,pr,pr71340683,2022-03-18T09:48:55.130Z,"8 km SW of Guánica, Puerto Rico",earthquake,1.54,0.48,0.126218550981149,4,reviewed,pr,pr
2022-03-18T09:38:41.480Z,59.3835,-151.2217,20,1.6,ml,,,,0.81,ak,ak0223jhyuvo,2022-03-18T09:40:47.198Z,"23 km S of Halibut Cove, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-18T09:27:15.930Z,36.0988333,-117.8936667,5.25,2.24,ml,45,50,0.03657,0.15,ci,ci39970959,2022-03-18T18:17:50.130Z,"8km NE of Coso Junction, CA",earthquake,0.12,0.3,0.181,24,reviewed,ci,ci
2022-03-18T09:25:45.553Z,38.5202,-119.5264,5.3,1.1,ml,15,76.16,0.066,0.0995,nn,nn00835589,2022-03-19T02:39:03.643Z,"California-Nevada border region",earthquake,,1.1,0.23,6,reviewed,nn,nn
2022-03-18T09:23:48.290Z,36.096,-117.8988333,4.61,1.34,ml,29,61,0.04161,0.14,ci,ci39970951,2022-03-18T18:05:22.330Z,"7km NE of Coso Junction, CA",earthquake,0.15,0.27,0.152,15,reviewed,ci,ci
2022-03-18T09:21:45.630Z,38.8165016,-122.7594986,1.86,0.85,md,7,118,0.01615,0.01,nc,nc73707141,2022-03-18T09:45:15.940Z,"3km W of Cobb, CA",earthquake,0.49,1.2,,1,automatic,nc,nc
2022-03-18T09:16:55.510Z,45.32516666666667,-121.68983333333334,4.41,0.75,ml,7,149,0.0276,0.05,uw,uw61814277,2022-03-21T20:08:11.570Z,"5 km ENE of Government Camp, Oregon",earthquake,0.35,0.61,0.10602773640816421,4,reviewed,uw,uw
2022-03-18T09:11:04.240Z,38.8050003,-122.7838364,0.68,0.79,md,14,60,0.008606,0.02,nc,nc73707136,2022-03-18T09:34:16.863Z,"4km NW of The Geysers, CA",earthquake,0.22,0.5,0.49,2,automatic,nc,nc
2022-03-18T09:09:33.275Z,31.60583496,-104.9864234,4.548583984000001,1.6,ml,9,194,0.4184489105,0.3,tx,tx2022fjoj,2022-03-18T10:12:24.007Z,"42 km SSE of Dell City, Texas",earthquake,5.608419584,5.362842372,0.2,5,reviewed,tx,tx
2022-03-18T09:04:46.750Z,45.333,-121.67983333333333,4.82,-0.06,md,5,125,0.02304,0.1,uw,uw61814272,2022-03-18T18:46:15.350Z,"6 km ENE of Government Camp, Oregon",earthquake,0.38,0.85,0.3099475032420931,3,reviewed,uw,uw
2022-03-18T09:04:12.927Z,31.68003984,-104.3981817,6.620019531,3,ml,15,57,0.08820248838,0.2,tx,tx2022fjoe,2022-03-21T21:20:57.212Z,"54 km S of Whites City, New Mexico",earthquake,1.295282062,1.406264944,0.1,7,reviewed,tx,tx
2022-03-18T08:53:09.720Z,17.9295,-66.848,14.87,2.36,md,11,220,,0.12,pr,pr71340673,2022-03-18T10:12:20.900Z,"6 km SE of Maria Antonia, Puerto Rico",earthquake,1.01,0.65,0.160192835805537,7,reviewed,pr,pr
2022-03-18T08:51:37.470Z,36.5566667,-121.0356667,8.71,2.19,md,61,66,0.022,0.13,nc,nc73707131,2022-03-18T22:58:13.441Z,"10km ENE of Pinnacles, CA",earthquake,0.21,0.39,0.252,65,reviewed,nc,nc
2022-03-18T08:49:41.600Z,45.325833333333335,-121.68333333333334,5.45,0.73,ml,8,147,0.02147,0.09,uw,uw61814267,2022-03-18T17:13:48.380Z,"6 km ENE of Government Camp, Oregon",earthquake,0.39,0.47,0.16022532920301497,4,reviewed,uw,uw
2022-03-18T08:49:02.050Z,45.32416666666666,-121.687,5.44,1.29,ml,8,152,0.02012,0.14,uw,uw61502018,2022-03-18T17:23:16.820Z,"5 km ENE of Government Camp, Oregon",earthquake,0.57,0.7,0.09394670466914734,5,reviewed,uw,uw
2022-03-18T08:48:58.350Z,45.32416666666666,-121.69033333333333,5.51,1.02,ml,8,152,0.01825,0.1,uw,uw61814262,2022-03-18T17:17:15.330Z,"5 km ENE of Government Camp, Oregon",earthquake,0.45,0.57,0.21213029400149835,6,reviewed,uw,uw
2022-03-18T08:42:43.674Z,60.0129,-152.7303,97,2.5,ml,,,,0.61,ak,ak0223jheaex,2022-03-18T08:56:33.040Z,"56 km W of Happy Valley, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-18T08:39:52.667Z,59.7309,-152.8825,84.5,1.1,ml,,,,0.24,ak,ak0223jhdnuq,2022-03-18T08:57:54.265Z,"59 km W of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-03-18T08:32:37.700Z,35.8596667,-117.6683333,10.97,0.52,ml,15,92,0.07234,0.08,ci,ci39970943,2022-03-18T17:59:54.247Z,"23km ESE of Little Lake, CA",earthquake,0.17,0.31,0.179,5,reviewed,ci,ci
2022-03-18T08:29:31.110Z,34.0181667,-116.8218333,14.38,0.64,ml,12,68,0.02057,0.11,ci,ci39970935,2022-03-18T14:35:29.058Z,"12km NNE of Banning, CA",earthquake,0.38,0.55,0.138,12,reviewed,ci,ci
2022-03-18T08:22:33.270Z,34.1501667,-117.6991667,7.78,1.24,ml,56,36,0.04346,0.18,ci,ci39970919,2022-03-18T17:38:20.160Z,"6km NNE of Claremont, CA",earthquake,0.17,0.29,0.124,19,reviewed,ci,ci
2022-03-18T08:17:34.507Z,59.9918,-153.1039,126,2.1,ml,,,,0.59,ak,ak0223jh8wnx,2022-03-18T08:22:42.294Z,"60 km ENE of Pedro Bay, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-03-18T08:05:52.430Z,35.8623333,-117.6831667,7.46,1.87,ml,27,45,0.0837,0.13,ci,ci39970911,2022-03-18T14:38:53.050Z,"22km ESE of Little Lake, CA",earthquake,0.21,0.61,0.223,26,reviewed,ci,ci
2022-03-18T08:00:55.540Z,38.8349991,-122.8181686,1.58,0.85,md,9,79,0.0132,0.02,nc,nc73707121,2022-03-18T08:18:15.382Z,"8km NW of The Geysers, CA",earthquake,0.32,0.72,,1,automatic,nc,nc
2022-03-18T07:53:45.716Z,62.8729,-151.6075,0,1.8,ml,,,,0.98,ak,ak0223jgv7pb,2022-03-18T08:05:30.729Z,"60 km NW of Petersville, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-18T07:49:24.556Z,59.8315,-153.217,114.9,1.2,ml,,,,0.41,ak,ak0223jgub8n,2022-03-18T08:03:26.972Z,"50 km E of Pedro Bay, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-18T07:46:29.510Z,39.4161667,-110.2866667,-3.3,1.89,md,5,204,0.03081,0.17,uu,uu60486257,2022-03-18T15:59:56.960Z,"17 km SSE of Sunnyside, Utah",earthquake,2.6,5.2,0.443,4,reviewed,uu,uu
2022-03-18T07:45:46.890Z,34.2636667,-118.4778333,11.66,0.8,ml,16,119,0.01829,0.17,ci,ci39970903,2022-03-18T17:13:57.658Z,"2km ESE of Granada Hills, CA",earthquake,0.44,0.63,0.059,7,reviewed,ci,ci
2022-03-18T07:39:15.549Z,61.6933,-149.957,31,1,ml,,,,1.06,ak,ak0223jgs5du,2022-03-18T07:41:26.053Z,"7 km SE of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-18T07:26:12.930Z,33.485,-116.5551667,7.93,0.37,ml,23,80,0.04105,0.12,ci,ci39970895,2022-03-18T17:08:23.749Z,"14km SE of Anza, CA",earthquake,0.18,0.36,0.21,10,reviewed,ci,ci
2022-03-18T07:21:28.800Z,51.904,179.627166666667,12.05,0.49,ml,5,254,,0.21,av,av91051868,2022-03-19T02:32:39.930Z,"257 km W of Adak, Alaska",earthquake,1.59,1.13,0.201893738579319,5,reviewed,av,av
2022-03-18T07:17:27.240Z,47.605666666666664,-122.57333333333334,21.99,0.68,ml,9,163,0.1334,0.17,uw,uw61814257,2022-03-21T20:05:50.900Z,"3 km NE of Enetai, Washington",earthquake,0.78,1.1,0.19809067296146485,3,reviewed,uw,uw
2022-03-18T07:14:37.060Z,33.5505,-116.6758333,6.89,0.66,ml,27,48,0.0411,0.13,ci,ci39970887,2022-03-18T14:42:43.696Z,"0km SSW of Anza, CA",earthquake,0.17,0.36,0.123,18,reviewed,ci,ci
2022-03-18T07:14:11.100Z,19.0621,-65.1848,25,4.09,md,28,281,0.7609,0.43,pr,pr2022077000,2022-03-18T09:57:59.516Z,"84 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.04,28.31,0.09,17,reviewed,pr,pr
2022-03-18T07:10:50.980Z,37.332,-121.6898333,7.65,0.9,md,22,50,0.03888,0.05,nc,nc73707116,2022-03-18T08:07:17.312Z,"13km ESE of Alum Rock, CA",earthquake,0.19,0.26,0.316,21,reviewed,nc,nc
2022-03-18T07:06:12.180Z,32.7718333,-117.4188333,16.29,1.83,ml,56,220,0.1509,0.19,ci,ci39970879,2022-03-18T17:00:25.053Z,"16km WSW of La Jolla, CA",earthquake,0.33,0.57,0.18,20,reviewed,ci,ci
2022-03-18T07:04:06.660Z,37.334,-121.6908333,7.53,1.07,md,29,35,0.03922,0.07,nc,nc73707111,2022-03-18T08:44:58.133Z,"13km ESE of Alum Rock, CA",earthquake,0.18,0.29,0.18,23,reviewed,nc,nc
2022-03-18T07:01:48.170Z,38.7913322,-122.7614975,2.11,0.21,md,12,75,0.009384,0.02,nc,nc73707106,2022-03-18T07:11:10.977Z,"2km NNW of The Geysers, CA",earthquake,0.32,0.78,0.16,2,automatic,nc,nc
2022-03-18T06:56:03.370Z,38.8235016,-122.7624969,1.59,0.45,md,13,127,0.009055,0.02,nc,nc73707101,2022-03-18T07:33:15.110Z,"3km W of Cobb, CA",earthquake,0.31,0.57,0.4,2,automatic,nc,nc
2022-03-18T06:55:33.730Z,39.4161667,-110.2855,-3.38,2,md,6,204,0.03168,0.17,uu,uu60486252,2022-03-18T15:58:52.730Z,"17 km SSE of Sunnyside, Utah",earthquake,2.26,4.56,0.264,5,reviewed,uu,uu
2022-03-18T06:52:29.264Z,61.1363,-151.1722,59.9,1.1,ml,,,,0.47,ak,ak0223jg9j5a,2022-03-18T06:54:23.616Z,"4 km W of Beluga, Alaska",earthquake,,1,,,automatic,ak,ak
2022-03-18T06:51:52.060Z,33.9341667,-118.1356667,7.61,1.22,ml,29,132,0.04254,0.19,ci,ci39970871,2022-03-18T16:30:17.472Z,"1km SW of Downey, CA",earthquake,0.33,0.46,0.159,15,reviewed,ci,ci
2022-03-18T06:51:25.920Z,34.3685,-117.665,8.71,0.96,ml,20,161,0.01737,0.13,ci,ci39970863,2022-03-18T16:17:49.661Z,"3km WNW of Wrightwood, CA",earthquake,0.27,0.49,0.251,9,reviewed,ci,ci
2022-03-18T06:48:43.520Z,38.8346672,-122.8073349,1.66,0.85,md,9,102,0.01146,0.01,nc,nc73707096,2022-03-18T07:22:18.045Z,"7km W of Cobb, CA",earthquake,0.44,1.22,,1,automatic,nc,nc
2022-03-18T06:48:03.541Z,38.5143,-119.5315,6,1.8,ml,24,78.2,0.072,0.1593,nn,nn00835584,2022-03-19T02:39:01.875Z,"4 km W of Walker, California",earthquake,,0.9,0.28,11,reviewed,nn,nn
2022-03-18T06:43:14.570Z,38.813,-122.762,1.62,0.66,md,40,64,0.01249,0.05,nc,nc73707091,2022-03-18T19:12:42.104Z,"4km WSW of Cobb, CA",earthquake,0.14,0.23,0.189,7,reviewed,nc,nc
2022-03-18T06:35:56.970Z,40.1945,-121.2743333,9.61,1.63,md,13,110,0.1121,0.11,nc,nc73707086,2022-03-18T10:23:22.165Z,"9km WSW of Almanor, CA",earthquake,0.38,1.17,0.189,17,reviewed,nc,nc
2022-03-18T06:35:41.770Z,35.4308333,-117.6811667,7.47,0.9,ml,27,94,0.04861,0.15,ci,ci39970855,2022-03-18T16:08:41.621Z,"8km NNW of Johannesburg, CA",earthquake,0.18,0.46,0.132,11,reviewed,ci,ci
2022-03-18T06:31:32.004Z,13.1602,144.5752,66.5,4.7,mb,,61,0.513,0.8,us,us6000h5mp,2022-03-18T09:46:14.535Z,"15 km SW of Merizo Village, Guam",earthquake,10.9,7.5,0.111,25,reviewed,us,us
2022-03-18T06:30:55.940Z,37.3328333,-121.6896667,7.68,0.95,md,26,56,0.03855,0.07,nc,nc73707081,2022-03-18T09:15:16.755Z,"13km ESE of Alum Rock, CA",earthquake,0.2,0.3,0.276,20,reviewed,nc,nc
2022-03-18T06:24:15.710Z,35.1011667,-116.6573333,4.82,1.73,ml,29,39,0.04935,0.14,ci,ci39970847,2022-03-18T16:02:25.263Z,"18km S of Fort Irwin, CA",earthquake,0.17,0.27,0.122,13,reviewed,ci,ci
2022-03-18T06:20:57.445Z,61.9289,-149.9299,36.2,1.9,ml,,,,0.59,ak,ak0223jg2qe0,2022-03-18T06:31:39.265Z,"21 km NNE of Willow, Alaska",earthquake,,3.8,,,automatic,ak,ak
2022-03-18T06:20:44.720Z,37.3331667,-121.6916667,7.41,1.06,md,26,57,0.04004,0.07,nc,nc73707071,2022-03-18T09:03:16.678Z,"12km ESE of Alum Rock, CA",earthquake,0.2,0.3,0.23,23,reviewed,nc,nc
2022-03-18T06:18:48.360Z,37.331,-121.6931667,7.17,1.5,md,46,36,0.0417,0.06,nc,nc73707066,2022-03-18T20:03:35.434Z,"12km ESE of Alum Rock, CA",earthquake,0.13,0.32,0.27,46,reviewed,nc,nc
